,report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
197,1977,WASPD00,"Seattle, WA",500000.0,4156.0,35.0,370.0,1987.0,1764.0,12.0,831.2,7.0,74.0,397.4,352.8
198,1977,MOSPD00,"St. Louis, MO",512059.0,9726.0,195.0,473.0,4115.0,4943.0,12.0,1899.39,38.08,92.37,803.62,965.32
199,1977,NY05101,"Suffolk County, NY",1140882.0,2042.0,30.0,133.0,861.0,1018.0,12.0,178.98,2.63,11.66,75.47,89.23
200,1977,FL02902,"Tampa, FL",264848.0,3194.0,31.0,195.0,1906.0,1062.0,12.0,1205.97,11.7,73.63,719.66,400.98
201,1977,AZ01003,"Tucson, AZ",306500.0,1578.0,35.0,116.0,877.0,550.0,12.0,514.85,11.42,37.85,286.13,179.45
202,1977,OK07205,"Tulsa, OK",352674.0,1850.0,28.0,172.0,1161.0,489.0,12.0,524.56,7.94,48.77,329.2,138.65
203,1977,VA12800,"Virginia Beach, VA",235324.0,463.0,16.0,80.0,215.0,152.0,12.0,196.75,6.8,34.0,91.36,64.59
204,1977,DCMPD00,"Washington, DC",690000.0,9843.0,192.0,402.0,2594.0,6655.0,12.0,1426.52,27.83,58.26,375.94,964.49
205,1977,KS08703,"Wichita, KS",261732.0,1397.0,34.0,121.0,527.0,715.0,12.0,533.75,12.99,46.23,201.35,273.18
207,1978,NM00101,"Albuquerque, NM",291834.0,2434.0,37.0,187.0,1516.0,694.0,12.0,834.04,12.68,64.08,519.47,237.81
208,1978,TX22001,"Arlington, TX",121750.0,450.0,6.0,43.0,269.0,132.0,12.0,369.61,4.93,35.32,220.94,108.42
209,1978,GAAPD00,"Atlanta, GA",456000.0,8845.0,144.0,592.0,3990.0,4119.0,12.0,1939.69,31.58,129.82,875.0,903.29
210,1978,CO00101,"Aurora, CO",131499.0,831.0,12.0,83.0,504.0,232.0,12.0,631.94,9.13,63.12,383.27,176.43
211,1978,TX22701,"Austin, TX",331557.0,1413.0,35.0,194.0,549.0,635.0,12.0,426.17,10.56,58.51,165.58,191.52
212,1978,MD00301,"Baltimore County, MD",641120.0,4600.0,27.0,168.0,3587.0,818.0,12.0,717.49,4.21,26.2,559.49,127.59
213,1978,MDBPD00,"Baltimore, MD",781730.0,14659.0,197.0,554.0,5811.0,8097.0,12.0,1875.2,25.2,70.87,743.35,1035.78
214,1978,MA01301,"Boston, MA",616225.0,10035.0,72.0,475.0,3853.0,5635.0,12.0,1628.46,11.68,77.08,625.26,914.44
215,1978,NY01401,"Buffalo, NY",391695.0,3181.0,44.0,221.0,1195.0,1721.0,12.0,812.11,11.23,56.42,305.08,439.37
216,1978,NC06001,"Charlotte, NC",309101.0,2435.0,51.0,114.0,1561.0,709.0,12.0,787.77,16.5,36.88,505.01,229.37
217,1978,ILCPD00,"Chicago, IL",3086699.0,27686.0,787.0,1341.0,10325.0,15233.0,12.0,896.95,25.5,43.44,334.5,493.5
218,1978,OHCIP00,"Cincinnati, OH",405324.0,3303.0,57.0,287.0,1659.0,1300.0,12.0,814.9,14.06,70.81,409.3,320.73
219,1978,OHCLP00,"Cleveland, OH",614512.0,9697.0,213.0,507.0,2623.0,6354.0,12.0,1578.0,34.66,82.5,426.84,1033.99
220,1978,OHCOP00,"Columbus, OH",578338.0,3353.0,67.0,309.0,1054.0,1923.0,12.0,579.76,11.58,53.43,182.25,332.5
221,1978,TXDPD00,"Dallas, TX",871832.0,9884.0,230.0,822.0,4997.0,3835.0,12.0,1133.7,26.38,94.28,573.16,439.88
222,1978,CODPD00,"Denver, CO",485547.0,4877.0,97.0,577.0,1841.0,2362.0,12.0,1004.43,19.98,118.84,379.16,486.46
223,1978,MI82349,"Detroit, MI",1294359.0,21602.0,498.0,1288.0,7533.0,12283.0,12.0,1668.93,38.47,99.51,581.99,948.96
224,1978,TX07102,"El Paso, TX",399000.0,1490.0,21.0,121.0,573.0,775.0,12.0,373.43,5.26,30.33,143.61,194.24
225,1978,VA02901,"Fairfax County, VA",522890.0,917.0,17.0,94.0,314.0,492.0,12.0,175.37,3.25,17.98,60.05,94.09
226,1978,TX22012,"Fort Worth, TX",375860.0,2670.0,86.0,265.0,1101.0,1218.0,12.0,710.37,22.88,70.5,292.93,324.06
227,1978,CA01005,"Fresno, CA",194774.0,1997.0,42.0,114.0,739.0,1102.0,12.0,1025.29,21.56,58.53,379.41,565.78
228,1978,HI00200,"Honolulu, HI",725259.0,2044.0,38.0,187.0,346.0,1473.0,12.0,281.83,5.24,25.78,47.71,203.1
229,1978,TXHPD00,"Houston, TX",1486489.0,10852.0,484.0,1098.0,1918.0,7352.0,12.0,730.04,32.56,73.87,129.03,494.59
230,1978,INIPD00,"Indianapolis, IN",513271.0,3733.0,76.0,341.0,1353.0,1963.0,12.0,727.3,14.81,66.44,263.6,382.45
231,1978,FL01602,"Jacksonville, FL",523199.0,4368.0,79.0,278.0,2664.0,1347.0,12.0,834.86,15.1,53.13,509.18,257.45
232,1978,MOKPD00,"Kansas City, MO",463931.0,5029.0,115.0,342.0,2708.0,1864.0,12.0,1084.0,24.79,73.72,583.71,401.78
233,1978,NV00201,"Las Vegas, NV",288865.0,2886.0,54.0,192.0,1092.0,1548.0,12.0,999.08,18.69,66.47,378.03,535.89
234,1978,CA01941,"Long Beach, CA",344154.0,3688.0,68.0,246.0,1244.0,2130.0,12.0,1071.61,19.76,71.48,361.47,618.91
235,1978,CA01900,"Los Angeles County, CA",972663.0,10766.0,180.0,595.0,7062.0,2929.0,12.0,1106.86,18.51,61.17,726.05,301.13
236,1978,CA01942,"Los Angeles, CA",2787525.0,36797.0,651.0,2467.0,16574.0,17105.0,12.0,1320.06,23.35,88.5,594.58,613.63
238,1978,TNMPD00,"Memphis, TN",683112.0,5412.0,113.0,664.0,1738.0,2897.0,12.0,792.26,16.54,97.2,254.42,424.09
239,1978,AZ00717,"Mesa, AZ",124937.0,493.0,4.0,40.0,328.0,121.0,12.0,394.6,3.2,32.02,262.53,96.85
240,1978,FL01300,"Miami-Dade County, FL",669511.0,8437.0,96.0,334.0,5576.0,2431.0,12.0,1260.17,14.34,49.89,832.85,363.1
241,1978,FL01306,"Miami, FL",330060.0,6272.0,96.0,207.0,3137.0,2832.0,12.0,1900.26,29.09,62.72,950.43,858.03
242,1978,WIMPD00,"Milwaukee, WI",623657.0,2438.0,48.0,288.0,890.0,1212.0,12.0,390.92,7.7,46.18,142.71,194.34
243,1978,MN02711,"Minneapolis, MN",374800.0,3098.0,26.0,307.0,1077.0,1688.0,12.0,826.57,6.94,81.91,287.35,450.37
244,1978,MD01604,"Montgomery County, MD",525247.0,1138.0,10.0,110.0,488.0,530.0,12.0,216.66,1.9,20.94,92.91,100.9
245,1978,TN01901,"Nashville, TN",452440.0,3153.0,81.0,217.0,1083.0,1772.0,12.0,696.89,17.9,47.96,239.37,391.65
246,1978,NY02900,"Nassau County, NY",1100131.0,1005.0,13.0,23.0,293.0,676.0,12.0,91.35,1.18,2.09,26.63,61.45
247,1978,LANPD00,"New Orleans, LA",559160.0,7635.0,216.0,406.0,2849.0,4164.0,12.0,1365.44,38.63,72.61,509.51,744.69
248,1978,NY03030,"New York City, NY",7242886.0,122685.0,1503.0,3882.0,43271.0,74029.0,12.0,1693.87,20.75,53.6,597.43,1022.09
249,1978,NJNPD00,"Newark, NJ",325679.0,6843.0,109.0,315.0,2737.0,3682.0,12.0,2101.15,33.47,96.72,840.4,1130.56
250,1978,CA00109,"Oakland, CA",327756.0,5374.0,97.0,351.0,2152.0,2774.0,12.0,1639.63,29.6,107.09,656.59,846.36
251,1978,OK05506,"Oklahoma City, OK",381184.0,3607.0,67.0,314.0,2203.0,1023.0,12.0,946.26,17.58,82.37,577.94,268.37
252,1978,NB02802,"Omaha, NE",364446.0,1856.0,24.0,162.0,792.0,878.0,12.0,509.27,6.59,44.45,217.32,240.91
253,1978,FL04804,"Orlando, FL",118393.0,1620.0,13.0,107.0,1090.0,410.0,12.0,1368.32,10.98,90.38,920.66,346.3
254,1978,PAPEP00,"Philadelphia, PA",1885533.0,12369.0,352.0,724.0,4224.0,7069.0,12.0,655.99,18.67,38.4,224.02,374.91
255,1978,AZ00723,"Phoenix, AZ",696763.0,5401.0,88.0,463.0,2819.0,2031.0,12.0,775.16,12.63,66.45,404.59,291.49
256,1978,PAPPD00,"Pittsburgh, PA",479443.0,4818.0,66.0,231.0,1475.0,3046.0,12.0,1004.92,13.77,48.18,307.65,635.32
257,1978,OR02602,"Portland, OR",362497.0,4017.0,34.0,371.0,1838.0,1774.0,12.0,1108.15,9.38,102.35,507.04,489.38
258,1978,MD01721,"Prince George's County, MD",554087.0,3967.0,36.0,316.0,1617.0,1998.0,12.0,715.95,6.5,57.03,291.83,360.59
259,1978,NC09201,"Raleigh, NC",150124.0,645.0,12.0,48.0,412.0,173.0,12.0,429.64,7.99,31.97,274.44,115.24
260,1978,CA03404,"Sacramento, CA",261465.0,3198.0,61.0,218.0,1337.0,1582.0,12.0,1223.11,23.33,83.38,511.35,605.05
261,1978,UT01803,"Salt Lake City, UT",185000.0,1062.0,21.0,131.0,459.0,451.0,12.0,574.05,11.35,70.81,248.11,243.78
262,1978,TXSPD00,"San Antonio, TX",816780.0,3446.0,136.0,304.0,1568.0,1438.0,12.0,421.9,16.65,37.22,191.97,176.06
263,1978,CA03711,"San Diego, CA",797293.0,4520.0,68.0,316.0,1606.0,2530.0,12.0,566.92,8.53,39.63,201.43,317.32
264,1978,CA03801,"San Francisco, CA",658611.0,10509.0,118.0,583.0,3299.0,6509.0,12.0,1595.63,17.92,88.52,500.9,988.29
265,1978,CA04313,"San Jose, CA",587621.0,2755.0,44.0,367.0,1189.0,1155.0,12.0,468.84,7.49,62.46,202.34,196.56
266,1978,WASPD00,"Seattle, WA",489961.0,4900.0,54.0,360.0,2229.0,2257.0,12.0,1000.08,11.02,73.48,454.93,460.65
267,1978,MOSPD00,"St. Louis, MO",525123.0,10095.0,210.0,497.0,4363.0,5025.0,12.0,1922.41,39.99,94.64,830.85,956.92
268,1978,NY05101,"Suffolk County, NY",1157014.0,2523.0,21.0,142.0,1255.0,1105.0,12.0,218.06,1.82,12.27,108.47,95.5
269,1978,FL02902,"Tampa, FL",263175.0,3510.0,41.0,253.0,2136.0,1080.0,12.0,1333.71,15.58,96.13,811.63,410.37
270,1978,AZ01003,"Tucson, AZ",309200.0,1654.0,26.0,155.0,889.0,584.0,12.0,534.93,8.41,50.13,287.52,188.87
271,1978,OK07205,"Tulsa, OK",356000.0,2160.0,45.0,193.0,1313.0,609.0,12.0,606.74,12.64,54.21,368.82,171.07
272,1978,VA12800,"Virginia Beach, VA",240654.0,465.0,3.0,67.0,225.0,170.0,12.0,193.22,1.25,27.84,93.5,70.64
273,1978,DCMPD00,"Washington, DC",674000.0,9515.0,189.0,447.0,2546.0,6333.0,12.0,1411.72,28.04,66.32,377.74,939.61
274,1978,KS08703,"Wichita, KS",260642.0,1231.0,25.0,133.0,531.0,542.0,12.0,472.3,9.59,51.03,203.73,207.95
276,1979,NM00101,"Albuquerque, NM",302120.0,2679.0,47.0,215.0,1602.0,815.0,12.0,886.73,15.56,71.16,530.25,269.76
277,1979,TX22001,"Arlington, TX",130265.0,626.0,11.0,52.0,373.0,190.0,12.0,480.56,8.44,39.92,286.34,145.86
278,1979,GAAPD00,"Atlanta, GA",423103.0,10715.0,231.0,656.0,4639.0,5189.0,12.0,2532.48,54.6,155.04,1096.42,1226.42
279,1979,CO00101,"Aurora, CO",134224.0,1033.0,9.0,78.0,595.0,351.0,12.0,769.61,6.71,58.11,443.29,261.5
280,1979,TX22701,"Austin, TX",337727.0,1495.0,43.0,216.0,659.0,577.0,12.0,442.67,12.73,63.96,195.13,170.85
281,1979,MD00301,"Baltimore County, MD",639872.0,5041.0,21.0,182.0,3782.0,1056.0,12.0,787.81,3.28,28.44,591.06,165.03
282,1979,MDBPD00,"Baltimore, MD",790901.0,15523.0,245.0,564.0,6232.0,8482.0,12.0,1962.7,30.98,71.31,787.96,1072.45
283,1979,MA01301,"Boston, MA",599582.0,11392.0,92.0,464.0,4236.0,6600.0,12.0,1899.99,15.34,77.39,706.49,1100.77
284,1979,NY01401,"Buffalo, NY",383915.0,3857.0,52.0,265.0,1582.0,1958.0,12.0,1004.65,13.54,69.03,412.07,510.01
285,1979,NC06001,"Charlotte, NC",300569.0,2485.0,50.0,115.0,1617.0,703.0,12.0,826.77,16.64,38.26,537.98,233.89
286,1979,ILCPD00,"Chicago, IL",3060801.0,27807.0,856.0,1655.0,10832.0,14464.0,12.0,908.49,27.97,54.07,353.89,472.56
287,1979,OHCIP00,"Cincinnati, OH",404661.0,3808.0,50.0,282.0,1814.0,1662.0,12.0,941.03,12.36,69.69,448.28,410.71
288,1979,OHCLP00,"Cleveland, OH",601381.0,9736.0,274.0,612.0,3090.0,5760.0,12.0,1618.94,45.56,101.77,513.82,957.8
289,1979,OHCOP00,"Columbus, OH",534052.0,4242.0,69.0,423.0,1305.0,2445.0,12.0,794.3,12.92,79.21,244.36,457.82
290,1979,TXDPD00,"Dallas, TX",882225.0,11453.0,307.0,983.0,5707.0,4456.0,12.0,1298.19,34.8,111.42,646.89,505.09
291,1979,CODPD00,"Denver, CO",486407.0,5118.0,66.0,626.0,2169.0,2257.0,12.0,1052.21,13.57,128.7,445.92,464.01
292,1979,MI82349,"Detroit, MI",1258924.0,21021.0,452.0,1369.0,7787.0,11413.0,12.0,1669.76,35.9,108.74,618.54,906.57
293,1979,TX07102,"El Paso, TX",413244.0,2245.0,33.0,175.0,1224.0,813.0,12.0,543.26,7.99,42.35,296.19,196.74
294,1979,VA02901,"Fairfax County, VA",519384.0,882.0,11.0,124.0,282.0,465.0,12.0,169.82,2.12,23.87,54.3,89.53
295,1979,TX22012,"Fort Worth, TX",384582.0,3799.0,99.0,345.0,1572.0,1783.0,12.0,987.83,25.74,89.71,408.76,463.62
296,1979,CA01005,"Fresno, CA",194849.0,1976.0,43.0,148.0,776.0,1009.0,12.0,1014.12,22.07,75.96,398.26,517.84
297,1979,HI00200,"Honolulu, HI",734368.0,2196.0,48.0,223.0,357.0,1568.0,12.0,299.03,6.54,30.37,48.61,213.52
298,1979,TXHPD00,"Houston, TX",1619644.0,14216.0,654.0,1481.0,2770.0,9311.0,12.0,877.72,40.38,91.44,171.03,574.88
299,1979,INIPD00,"Indianapolis, IN",513877.0,4178.0,92.0,439.0,1594.0,2053.0,12.0,813.04,17.9,85.43,310.19,399.51
300,1979,FL01602,"Jacksonville, FL",546419.0,4903.0,73.0,372.0,2903.0,1555.0,12.0,897.3,13.36,68.08,531.28,284.58
301,1979,MOKPD00,"Kansas City, MO",462914.0,5942.0,119.0,436.0,2736.0,2651.0,12.0,1283.61,25.71,94.19,591.04,572.68
302,1979,NV00201,"Las Vegas, NV",324220.0,3210.0,75.0,198.0,1046.0,1891.0,12.0,990.07,23.13,61.07,322.62,583.25
303,1979,CA01941,"Long Beach, CA",349158.0,3990.0,61.0,278.0,1373.0,2278.0,12.0,1142.75,17.47,79.62,393.23,652.43
304,1979,CA01900,"Los Angeles County, CA",911864.0,11529.0,201.0,694.0,7141.0,3493.0,12.0,1264.33,22.04,76.11,783.12,383.06
305,1979,CA01942,"Los Angeles, CA",2863412.0,43372.0,786.0,2508.0,19624.0,20454.0,12.0,1514.7,27.45,87.59,685.34,714.32
307,1979,TNMPD00,"Memphis, TN",682110.0,5785.0,103.0,704.0,1678.0,3300.0,12.0,848.1,15.1,103.21,246.0,483.79
308,1979,AZ00717,"Mesa, AZ",115498.0,755.0,2.0,53.0,547.0,153.0,12.0,653.69,1.73,45.89,473.6,132.47
309,1979,FL01300,"Miami-Dade County, FL",677573.0,9508.0,129.0,428.0,5719.0,3232.0,12.0,1403.24,19.04,63.17,844.04,477.0
310,1979,FL01306,"Miami, FL",362840.0,6825.0,134.0,261.0,3040.0,3390.0,12.0,1880.99,36.93,71.93,837.83,934.3
311,1979,WIMPD00,"Milwaukee, WI",645097.0,3039.0,63.0,283.0,1101.0,1592.0,12.0,471.09,9.77,43.87,170.67,246.78
312,1979,MN02711,"Minneapolis, MN",363899.0,3899.0,30.0,327.0,1554.0,1988.0,12.0,1071.45,8.24,89.86,427.04,546.31
313,1979,MD01604,"Montgomery County, MD",522756.0,1241.0,17.0,130.0,534.0,560.0,12.0,237.4,3.25,24.87,102.15,107.12
314,1979,TN01901,"Nashville, TN",444443.0,3251.0,89.0,266.0,1180.0,1716.0,12.0,731.48,20.03,59.85,265.5,386.1
315,1979,NY02900,"Nassau County, NY",1105718.0,1257.0,20.0,39.0,425.0,773.0,12.0,113.68,1.81,3.53,38.44,69.91
316,1979,LANPD00,"New Orleans, LA",567656.0,8894.0,242.0,423.0,2953.0,5276.0,12.0,1566.79,42.63,74.52,520.21,929.44
317,1979,NY03030,"New York City, NY",7109420.0,132383.0,1733.0,3875.0,44203.0,82572.0,12.0,1862.08,24.38,54.51,621.75,1161.44
318,1979,NJNPD00,"Newark, NJ",315818.0,9647.0,129.0,417.0,3001.0,6100.0,12.0,3054.61,40.85,132.04,950.23,1931.49
319,1979,CA00109,"Oakland, CA",344686.0,6064.0,106.0,373.0,2513.0,3072.0,12.0,1759.28,30.75,108.21,729.07,891.25
320,1979,OK05506,"Oklahoma City, OK",381348.0,3812.0,83.0,311.0,2230.0,1188.0,12.0,999.61,21.76,81.55,584.77,311.53
321,1979,NB02802,"Omaha, NE",370326.0,2017.0,40.0,193.0,830.0,954.0,12.0,544.66,10.8,52.12,224.13,257.61
322,1979,FL04804,"Orlando, FL",121515.0,1726.0,17.0,133.0,1080.0,496.0,12.0,1420.4,13.99,109.45,888.78,408.18
323,1979,PAPEP00,"Philadelphia, PA",1757368.0,14537.0,385.0,838.0,4476.0,8838.0,12.0,827.2,21.91,47.68,254.7,502.91
324,1979,AZ00723,"Phoenix, AZ",718216.0,5803.0,91.0,477.0,2898.0,2337.0,12.0,807.97,12.67,66.41,403.5,325.39
325,1979,PAPPD00,"Pittsburgh, PA",439407.0,4649.0,68.0,263.0,1566.0,2752.0,12.0,1058.02,15.48,59.85,356.39,626.3
326,1979,OR02602,"Portland, OR",406525.0,4558.0,39.0,435.0,2297.0,1787.0,12.0,1121.21,9.59,107.0,565.03,439.58
327,1979,MD01721,"Prince George's County, MD",559514.0,4538.0,48.0,346.0,1868.0,2276.0,12.0,811.06,8.58,61.84,333.86,406.78
328,1979,NC09201,"Raleigh, NC",140285.0,804.0,17.0,46.0,539.0,202.0,12.0,573.12,12.12,32.79,384.22,143.99
329,1979,CA03404,"Sacramento, CA",274300.0,3212.0,44.0,219.0,1309.0,1640.0,12.0,1170.98,16.04,79.84,477.21,597.89
330,1979,UT01803,"Salt Lake City, UT",180189.0,1119.0,18.0,155.0,451.0,495.0,12.0,621.01,9.99,86.02,250.29,274.71
331,1979,TXSPD00,"San Antonio, TX",829138.0,4088.0,171.0,367.0,1861.0,1689.0,12.0,493.04,20.62,44.26,224.45,203.71
332,1979,CA03711,"San Diego, CA",829322.0,5436.0,96.0,331.0,2125.0,2884.0,12.0,655.48,11.58,39.91,256.23,347.75
333,1979,CA03801,"San Francisco, CA",659176.0,11041.0,112.0,664.0,3571.0,6694.0,12.0,1674.97,16.99,100.73,541.74,1015.51
334,1979,CA04313,"San Jose, CA",604993.0,3236.0,44.0,407.0,1427.0,1358.0,12.0,534.88,7.27,67.27,235.87,224.47
335,1979,WASPD00,"Seattle, WA",521590.0,4857.0,37.0,421.0,2328.0,2071.0,12.0,931.19,7.09,80.71,446.33,397.06
336,1979,MOSPD00,"St. Louis, MO",505451.0,10774.0,265.0,555.0,4568.0,5386.0,12.0,2131.56,52.43,109.8,903.75,1065.58
337,1979,NY05101,"Suffolk County, NY",1165851.0,3023.0,26.0,178.0,1708.0,1111.0,12.0,259.3,2.23,15.27,146.5,95.3
338,1979,FL02902,"Tampa, FL",277203.0,4206.0,37.0,308.0,2549.0,1312.0,12.0,1517.3,13.35,111.11,919.54,473.3
339,1979,AZ01003,"Tucson, AZ",315978.0,2029.0,14.0,184.0,1134.0,697.0,12.0,642.13,4.43,58.23,358.89,220.58
340,1979,OK07205,"Tulsa, OK",343258.0,2326.0,44.0,196.0,1435.0,651.0,12.0,677.62,12.82,57.1,418.05,189.65
341,1979,VA12800,"Virginia Beach, VA",244308.0,530.0,10.0,74.0,258.0,188.0,12.0,216.94,4.09,30.29,105.6,76.95
342,1979,DCMPD00,"Washington, DC",656000.0,10553.0,180.0,489.0,2964.0,6920.0,12.0,1608.69,27.44,74.54,451.83,1054.88
343,1979,KS08703,"Wichita, KS",273559.0,1456.0,32.0,147.0,609.0,668.0,12.0,532.24,11.7,53.74,222.62,244.19
345,1980,NM00101,"Albuquerque, NM",328837.0,2810.0,49.0,217.0,1630.0,914.0,12.0,854.53,14.9,65.99,495.69,277.95
346,1980,TX22001,"Arlington, TX",161192.0,806.0,7.0,72.0,531.0,196.0,12.0,500.02,4.34,44.67,329.42,121.59
347,1980,GAAPD00,"Atlanta, GA",422474.0,11075.0,201.0,671.0,5470.0,4733.0,12.0,2621.46,47.58,158.83,1294.75,1120.31
348,1980,CO00101,"Aurora, CO",158249.0,1278.0,10.0,95.0,822.0,351.0,12.0,807.59,6.32,60.03,519.43,221.8
349,1980,TX22701,"Austin, TX",343425.0,1723.0,43.0,237.0,765.0,678.0,12.0,501.71,12.52,69.01,222.76,197.42
350,1980,MD00301,"Baltimore County, MD",651337.0,5774.0,26.0,184.0,4356.0,1208.0,12.0,886.48,3.99,28.25,668.78,185.46
351,1980,MDBPD00,"Baltimore, MD",784554.0,16571.0,216.0,560.0,5775.0,10020.0,12.0,2112.16,27.53,71.38,736.09,1277.16
352,1980,MA01301,"Boston, MA",562582.0,12478.0,92.0,484.0,4376.0,7526.0,12.0,2217.99,16.35,86.03,777.84,1337.76
353,1980,NY01401,"Buffalo, NY",357384.0,3833.0,61.0,297.0,1561.0,1914.0,12.0,1072.52,17.07,83.1,436.79,535.56
354,1980,NC06001,"Charlotte, NC",310794.0,2759.0,60.0,145.0,1868.0,686.0,12.0,887.73,19.31,46.65,601.04,220.72
355,1980,ILCPD00,"Chicago, IL",2986419.0,28658.0,863.0,1329.0,10205.0,16261.0,12.0,959.61,28.9,44.5,341.71,544.5
356,1980,OHCIP00,"Cincinnati, OH",383114.0,3930.0,48.0,353.0,1843.0,1686.0,12.0,1025.8,12.53,92.14,481.06,440.08
357,1980,OHCLP00,"Cleveland, OH",572657.0,11466.0,265.0,703.0,3696.0,6802.0,12.0,2002.25,46.28,122.76,645.41,1187.8
358,1980,OHCOP00,"Columbus, OH",562416.0,5130.0,87.0,460.0,1359.0,3224.0,12.0,912.14,15.47,81.79,241.64,573.24
359,1980,TXDPD00,"Dallas, TX",900104.0,12681.0,319.0,1121.0,6258.0,4983.0,12.0,1408.84,35.44,124.54,695.25,553.6
360,1980,CODPD00,"Denver, CO",489318.0,5520.0,99.0,704.0,2351.0,2366.0,12.0,1128.1,20.23,143.87,480.46,483.53
361,1980,MI82349,"Detroit, MI",1197325.0,23288.0,547.0,1313.0,7999.0,13429.0,12.0,1945.0,45.69,109.66,668.07,1121.58
362,1980,TX07102,"El Paso, TX",425122.0,2811.0,54.0,218.0,1711.0,828.0,12.0,661.22,12.7,51.28,402.47,194.77
363,1980,VA02901,"Fairfax County, VA",568736.0,995.0,21.0,95.0,376.0,503.0,12.0,174.95,3.69,16.7,66.11,88.44
364,1980,TX22012,"Fort Worth, TX",382679.0,4693.0,106.0,338.0,1963.0,2286.0,12.0,1226.35,27.7,88.32,512.96,597.37
365,1980,CA01005,"Fresno, CA",215396.0,2369.0,49.0,193.0,895.0,1232.0,12.0,1099.83,22.75,89.6,415.51,571.97
366,1980,HI00200,"Honolulu, HI",762020.0,2456.0,65.0,264.0,398.0,1729.0,12.0,322.3,8.53,34.64,52.23,226.9
367,1980,TXHPD00,"Houston, TX",1557575.0,13499.0,524.0,1264.0,2530.0,9181.0,10.0,866.67,33.64,81.15,162.43,589.44
368,1980,INIPD00,"Indianapolis, IN",698753.0,4453.0,107.0,410.0,1743.0,2193.0,12.0,637.28,15.31,58.68,249.44,313.84
369,1980,FL01602,"Jacksonville, FL",542795.0,4848.0,70.0,414.0,2733.0,1631.0,12.0,893.15,12.9,76.27,503.51,300.48
370,1980,MOKPD00,"Kansas City, MO",446865.0,7013.0,132.0,518.0,3474.0,2889.0,12.0,1569.38,29.54,115.92,777.42,646.5
371,1980,NV00201,"Las Vegas, NV",385396.0,4421.0,92.0,291.0,1402.0,2636.0,12.0,1147.13,23.87,75.51,363.78,683.97
372,1980,CA01941,"Long Beach, CA",356906.0,4634.0,82.0,288.0,1483.0,2781.0,12.0,1298.38,22.98,80.69,415.52,779.2
373,1980,CA01900,"Los Angeles County, CA",1020111.0,12593.0,201.0,728.0,7732.0,3932.0,12.0,1234.47,19.7,71.36,757.96,385.45
374,1980,CA01942,"Los Angeles, CA",2952511.0,51447.0,1010.0,2813.0,21987.0,25637.0,12.0,1742.48,34.21,95.27,744.69,868.31
376,1980,TNMPD00,"Memphis, TN",644957.0,6898.0,152.0,788.0,2112.0,3846.0,12.0,1069.53,23.57,122.18,327.46,596.32
377,1980,AZ00717,"Mesa, AZ",149662.0,812.0,10.0,62.0,547.0,193.0,12.0,542.56,6.68,41.43,365.49,128.96
378,1980,FL01300,"Miami-Dade County, FL",774491.0,12429.0,212.0,533.0,5986.0,5698.0,12.0,1604.8,27.37,68.82,772.89,735.71
379,1980,FL01306,"Miami, FL",335718.0,11474.0,220.0,325.0,4039.0,6890.0,12.0,3417.75,65.53,96.81,1203.09,2052.32
380,1980,WIMPD00,"Milwaukee, WI",633845.0,3310.0,74.0,213.0,1227.0,1796.0,12.0,522.21,11.67,33.6,193.58,283.35
381,1980,MN02711,"Minneapolis, MN",370163.0,3917.0,36.0,373.0,1241.0,2267.0,12.0,1058.18,9.73,100.77,335.26,612.43
382,1980,MD01604,"Montgomery County, MD",519381.0,1433.0,16.0,144.0,475.0,798.0,12.0,275.91,3.08,27.73,91.46,153.64
383,1980,TN01901,"Nashville, TN",452025.0,3634.0,87.0,295.0,1225.0,2027.0,12.0,803.94,19.25,65.26,271.0,448.43
384,1980,NY02900,"Nassau County, NY",1049118.0,1462.0,20.0,28.0,488.0,926.0,12.0,139.36,1.91,2.67,46.52,88.26
385,1980,LANPD00,"New Orleans, LA",557761.0,8172.0,218.0,588.0,2719.0,4647.0,12.0,1465.14,39.08,105.42,487.48,833.15
386,1980,NY03030,"New York City, NY",7035348.0,149549.0,1812.0,3711.0,43476.0,100550.0,12.0,2125.68,25.76,52.75,617.97,1429.21
387,1980,NJNPD00,"Newark, NJ",330104.0,11270.0,163.0,546.0,3716.0,6845.0,12.0,3414.08,49.38,165.4,1125.71,2073.59
388,1980,CA00109,"Oakland, CA",338721.0,7536.0,132.0,434.0,2722.0,4248.0,12.0,2224.84,38.97,128.13,803.61,1254.13
389,1980,OK05506,"Oklahoma City, OK",401577.0,3734.0,72.0,337.0,2074.0,1251.0,12.0,929.83,17.93,83.92,516.46,311.52
390,1980,NB02802,"Omaha, NE",312919.0,1983.0,38.0,213.0,679.0,1053.0,12.0,633.71,12.14,68.07,216.99,336.51
391,1980,FL04804,"Orlando, FL",127811.0,2350.0,17.0,190.0,1401.0,742.0,12.0,1838.65,13.3,148.66,1096.15,580.54
392,1980,PAPEP00,"Philadelphia, PA",1681175.0,17299.0,436.0,937.0,5043.0,10883.0,12.0,1028.98,25.93,55.73,299.97,647.34
393,1980,AZ00723,"Phoenix, AZ",772884.0,7020.0,103.0,485.0,3395.0,3037.0,12.0,908.29,13.33,62.75,439.26,392.94
